"distn","param1","param2","code","message","aic","aicc","n","plotType","piHat","rep","AC","nHat"
"weibull",2.62715485025678,53.5251900449665,0,"relative convergence (4)",65.2846222190661,68.2846222190661,7,"FULL",0.6,146,0.994290283891599,11.7336625487317
"llog",0.784832475107399,5.79958047078377,0,"relative convergence (4)",109.718663184594,110.718663184594,15,"RP",0.7,146,0.0110151957973621,1945.36455118692
"norm",426.5104650131,119.151666991554,0,"X-convergence (3)",52.3134915965078,55.3134915965078,7,"RP",0.9,146,8.7993485576449e-05,88390.3817063869
"norm",43.2301574261075,19.7605232517583,0,"relative convergence (4)",108.068989449322,109.402322782656,12,"FULL",0.4,147,0.983620713111141,30.4995610605958
"norm",38.9693554246735,32.6568563960218,0,"relative convergence (4)",94.6507372140399,96.3650229283256,10,"FULL",0.6,147,0.852801519269461,19.5434298486521
"gamma",1.20538762390842,0.00859975151091616,0,"relative convergence (4)",147.457252587022,148.088831534391,22,"RP",0.7,147,0.0398701053434054,788.274100554133
"norm",40.3017681266851,24.5681272150772,0,"relative convergence (4)",81.3477779883827,82.8477779883827,11,"RP",0.9,147,0.0605873756966878,201.728859876834
"norm",18.6202953260685,56.7018410041365,0,"relative convergence (4)",122.753000641773,123.953000641773,13,"FULL",0.4,148,0.553079464297484,58.7618996870208
"weibull",1.78224712215994,42.5599195629134,0,"relative convergence (4)",65.3280127284962,68.3280127284962,7,"FULL",0.6,148,0.98978255330608,11.7871007401551
"norm",30.8858800580737,36.5363454449052,0,"relative convergence (4)",106.147129692954,107.07020661603,16,"RP",0.7,148,0.0753970011505131,303.157188062609
"weibull",1.28778955169816,53.8122414967588,0,"relative convergence (4)",66.0336815473843,67.74796726167,10,"RP",0.9,148,0.0911139740859629,121.947387572275
"gamma",1.58687080740743,0.0324018477572697,0,"relative convergence (4)",121.013501353964,122.213501353964,13,"FULL",0.4,149,0.898128860991977,36.1863440888693
"weibull",1.90734300262523,48.6677530172797,0,"relative convergence (4)",75.1516448397204,77.5516448397205,8,"FULL",0.6,149,0.980734969195137,13.5952461695902
"gamma",1.47843118657799,0.0196720007153659,0,"relative convergence (4)",168.769820203207,169.315274748661,25,"RP",0.7,149,0.0549687554082927,649.719744407707
"weibull",3.01400989129557e-05,4.09483693402368,0,"X-convergence (3)",134.575165214184,135.908498547517,12,"RP",0.9,149,0.628926921477899,21.2001313316366
"gamma",5.86160430335737,0.10174335680231,0,"relative convergence (4)",108.38995312973,109.723286463064,12,"FULL",0.4,150,0.945342716861519,31.7345227978253
"weibull",2.12421987420242,41.9483726752632,0,"relative convergence (4)",72.4258465705264,74.8258465705265,8,"FULL",0.6,150,0.998218805932922,13.3571249650743
"gamma",1.32327917649116,0.0270007548329466,0,"both X-convergence and relative convergence (5)",104.700483937225,105.557626794368,17,"RP",0.7,150,0.104786829115922,231.763042078961
"norm",26.6795136431645,18.0101865884745,0,"relative convergence (4)",42.1779903416932,46.1779903416932,6,"RP",0.9,150,0.0966586465072111,68.9712395897175
"weibull",1.83416407251372,52.4630986392271,0,"relative convergence (4)",147.600105850407,148.523182773484,16,"FULL",0.4,151,0.961788893546883,41.5891681307403
"norm",17.0115761813871,34.1779264590622,0,"relative convergence (4)",92.0750755848004,93.7893612990862,10,"FULL",0.6,151,0.683076383733761,24.3994186646668
"gamma",1.69286617987712,0.0520413994602294,0,"relative convergence (4)",101.159080130385,102.082157053462,16,"RP",0.7,151,0.121939715817969,187.446253288501
"gamma",2.65601330826012,0.0798805705598752,0,"relative convergence (4)",61.3434756754302,63.7434756754302,8,"RP",0.9,151,0.0706912170132659,125.742479256239
"weibull",1.67867093035381,33.5626679306616,0,"relative convergence (4)",96.7064585622718,98.2064585622718,11,"FULL",0.4,152,0.998070960425743,27.5531511189038
"norm",23.1655859357897,22.239175320032,0,"relative convergence (4)",46.1541961641265,52.1541961641265,5,"FULL",0.6,152,0.850939328893303,9.79309928496468
"norm",35.6204658303976,20.089052838127,0,"relative convergence (4)",115.152873682221,116.075950605298,16,"RP",0.7,152,0.0656977729727574,347.913510959054
"llog",0.694047048049426,5.63766513051838,0,"relative convergence (4)",100.428299398554,101.628299398554,13,"RP",0.9,152,0.00865470741262715,1668.96970120216
"norm",27.0559115021605,23.9124782111908,0,"relative convergence (4)",133.31651958446,134.31651958446,15,"FULL",0.4,153,0.869925894946255,43.1071200637346
"llog",1.14763102115182,8.30695380401617,0,"relative convergence (4)",68.2953340753115,71.2953340753115,7,"FULL",0.6,153,0.0382141141495224,305.297320801887
"gamma",1.64657150090266,0.0340984275814451,0,"relative convergence (4)",141.419083095156,142.085749761823,21,"RP",0.7,153,0.0790322098029557,379.59206853505
"norm",27.0300153724536,14.7675404013338,0,"relative convergence (4)",57.6089699200578,60.0089699200578,8,"RP",0.9,153,0.0864943752356415,102.76840389531
"llog",0.176000840479951,4.00469945268848,0,"relative convergence (4)",111.846074975221,113.046074975221,13,"FULL",0.4,154,0.968069717028041,33.571962254717
"weibull",2.56868432911495,48.0798958978427,0,"relative convergence (4)",89.569391259528,91.2836769738137,10,"FULL",0.6,154,0.998584787548461,16.6902869686044
"weibull",3.76183839398966e-05,3.59261371963458,0,"X-convergence (3)",263.734949956117,264.234949956117,27,"RP",0.7,154,0.628930138111435,61.3286376882045
"gamma",5.55282414572735,0.304554451282848,0,"relative convergence (4)",49.994398450973,52.394398450973,8,"RP",0.9,154,0.0932928178757398,95.2794554960097
"norm",44.7297265317504,24.9119164141317,0,"relative convergence (4)",120.182045623532,121.382045623532,13,"FULL",0.4,155,0.950458155623156,34.1940355898065
"gamma",10.2995531529513,0.206094195272884,0,"relative convergence (4)",61.5007756623895,64.5007756623895,7,"FULL",0.6,155,0.995519866228996,11.7191701164736
"gamma",1.47573466695152,0.0678465491561955,0,"relative convergence (4)",95.3677419219562,96.2248847790991,17,"RP",0.7,155,0.216288316972615,112.283985680045
"norm",33.3180671175468,19.4520103699287,0,"relative convergence (4)",58.9742673193829,61.3742673193829,8,"RP",0.9,155,0.0721062128476084,123.274937593449
"weibull",1.67920942442409,54.9619088331262,0,"relative convergence (4)",157.615764464646,158.472907321789,17,"FULL",0.4,156,0.934915099804983,45.4586732087921
"llog",0.758102054438891,3.53952376516047,0,"relative convergence (4)",92.5542544869193,94.268540201205,10,"FULL",0.6,156,0.803083155667134,20.7533510683852
"norm",45.5964214466631,19.6140544017168,0,"relative convergence (4)",183.339646326941,183.971225274309,22,"RP",0.7,156,0.038393647740158,818.587794555884
"gamma",1.30024702948478,0.0239820940017831,0,"relative convergence (4)",71.6721258817558,73.1721258817558,11,"RP",0.9,156,0.096564595794338,126.570428029885
"llog",0.582191727908905,3.62927044888732,0,"relative convergence (4)",93.2749259731892,94.9892116874749,10,"FULL",0.4,157,0.842407525095107,29.6768479094219
"llog",0.233107386422942,3.4431613529882,0,"relative convergence (4)",44.7358997373206,50.7358997373206,5,"FULL",0.6,157,0.993205775254737,8.39033918343457
"weibull",1.75655448668876,37.7927723058195,0,"relative convergence (4)",195.185076568641,195.685076568641,27,"RP",0.7,157,0.0814997734984369,473.270377520354
"gamma",1.20329409660427,0.000159666848406738,0,"relative convergence (4)",51.3067954651052,54.3067954651052,7,"RP",0.9,157,0.000376693294789441,20647.5078939892
"norm",53.1641342609885,20.4270946980529,0,"relative convergence (4)",117.587063861852,118.787063861852,13,"FULL",0.4,158,0.984445507347013,33.013508373444
"gamma",3.53330735428029,0.0611186767352161,0,"relative convergence (4)",57.4809899307361,61.4809899307361,6,"FULL",0.6,158,0.903730332122666,11.0652477233028
"gamma",1.41545550703281,0.0144718090582057,0,"relative convergence (4)",100.364230843326,101.455139934235,14,"RP",0.7,158,0.043440987765455,460.394687799994
"gamma",1.43119583916767,0.0528716621007329,0,"relative convergence (4)",77.2205535870239,78.4205535870239,13,"RP",0.9,158,0.177574603029424,81.342963453231
"gamma",4.54787292829471,0.0925744453438813,0,"relative convergence (4)",108.627499502348,109.960832835681,12,"FULL",0.4,159,0.968946976398074,30.9614465298409
"llog",0.918504546725458,4.5604340729544,0,"relative convergence (4)",67.7142368694633,70.7142368694633,7,"FULL",0.6,159,0.512173938510766,22.7787198633916
"weibull",1.65042779651839,44.6419154466354,0,"relative convergence (4)",110.523601599275,111.446678522352,16,"RP",0.7,159,0.0734981688062874,310.989283520592
"weibull",1.95479553624661,48.0550321444824,0,"relative convergence (4)",79.0240565000378,80.7383422143235,10,"RP",0.9,159,0.0505322497144247,219.881584016224
"llog",0.737634006314113,2.86188309352998,0,"relative convergence (4)",102.865134555362,104.198467888696,12,"FULL",0.4,160,0.913989498267773,32.8231342448213
"norm",35.4647391853212,21.7717282369699,0,"relative convergence (4)",82.2167944379305,84.2167944379305,9,"FULL",0.6,160,0.9468191868369,15.8425179892176
"norm",17.8987120558424,18.9527015837683,0,"relative convergence (4)",112.473181303254,113.223181303254,19,"RP",0.7,160,0.134027133835891,202.517627334268
"gamma",2.46368264723636,0.0858181282508911,0,"relative convergence (4)",68.3736966337819,70.0879823480676,10,"RP",0.9,160,0.0945024992411246,117.574785855779
"gamma",2.59876608873799,0.0457203089538192,0,"relative convergence (4)",85.0302627543751,87.0302627543751,9,"FULL",0.4,161,0.885536633841817,25.4083220728948
"norm",28.2882113100694,25.2690896675422,0,"relative convergence (4)",91.1114115519624,92.8256972662481,10,"FULL",0.6,161,0.866261653994401,19.2397604001232
"norm",41.6895192842267,25.0657097230242,0,"relative convergence (4)",165.71757258556,166.349151532929,22,"RP",0.7,161,0.0580341706471751,541.55286580461
"norm",16.8784194046723,11.6959238856293,0,"relative convergence (4)",68.5634618442357,70.0634618442357,11,"RP",0.9,161,0.157521076626754,77.5910277148675
"weibull",1.85647545339793,44.8981166946868,0,"relative convergence (4)",153.705484363253,154.562627220396,17,"FULL",0.4,162,0.98799118318836,43.0165782075581
"weibull",1.92096118810835,68.2624538168525,0,"relative convergence (4)",85.6360876523805,87.6360876523805,9,"FULL",0.6,162,0.875348934331891,17.1360236034887
"llog",0.52683960299109,4.45095388969119,0,"relative convergence (4)",76.1530646205618,78.1530646205618,9,"RP",0.7,162,0.0215085722299384,597.7683092905
"gamma",1.82281486621394,0.020212836326025,0,"relative convergence (4)",104.520152915021,105.720152915021,13,"RP",0.9,162,0.0302243893992975,477.906906691064
"norm",40.8374736791121,22.2210621411934,0,"relative convergence (4)",100.714995106725,102.214995106725,11,"FULL",0.4,163,0.963074077373755,28.5543974716782
"norm",16.4957355786109,51.0978408092907,0,"relative convergence (4)",94.8970961215818,96.6113818358675,10,"FULL",0.6,163,0.575478591399924,28.9614017197806
"norm",46.7951825342525,30.8655072125283,0,"X-convergence (3)",67.6511019074554,69.6511019074554,9,"RP",0.7,163,0.0538057100921502,238.954988887297
"norm",34.477752536116,18.7277997332054,0,"relative convergence (4)",59.9758510312194,62.3758510312194,8,"RP",0.9,163,0.066173796432254,134.32641571334
"norm",-486.440235279051,168.86252417693,0,"X-convergence (3)",74.6068905316841,77.0068905316841,8,"FULL",0.4,164,0.00172659421108756,11583.4976577399
"norm",10.054601239821,24.1885436947681,0,"relative convergence (4)",61.046103783033,64.046103783033,7,"FULL",0.6,164,0.661076310312781,17.6479878111904
"gamma",1.49343001841301,0.031436245136056,0,"relative convergence (4)",127.112958784429,127.862958784429,19,"RP",0.7,164,0.0920909810934451,294.739580581894
"norm",16.5064228271598,7.09818007453645,0,"relative convergence (4)",71.2079241495619,72.7079241495619,11,"RP",0.9,164,0.128210068522879,95.3296598546091
"gamma",3.79189403343856,0.0695051388069066,0,"relative convergence (4)",110.390548872911,111.723882206244,12,"FULL",0.4,165,0.929884570762628,32.2620688021483
"norm",21.4575013939643,31.9008902534071,0,"relative convergence (4)",92.1557291911448,93.8700149054305,10,"FULL",0.6,165,0.742501980246395,22.446629248229
"norm",31.3416967784471,19.1352688825768,0,"relative convergence (4)",88.6219384320811,89.8219384320811,13,"RP",0.7,165,0.0787951832427683,235.692434576996
"norm",47.2381593442235,32.2147192646397,0,"relative convergence (4)",96.92067983955,98.12067983955,13,"RP",0.9,165,0.0539098210506909,267.937161781013
"weibull",1.59489473358951,61.4231012557393,0,"relative convergence (4)",158.590846983845,159.447989840988,17,"FULL",0.4,166,0.886465418371724,47.9432125824657
"weibull",4.41008421329903,39.7220714356742,0,"relative convergence (4)",40.7240532458222,46.7240532458222,5,"FULL",0.6,166,1,8.33333333333333
"gamma",1.7055865220832,0.041743715419446,0,"relative convergence (4)",185.384326633292,185.864326633292,28,"RP",0.7,166,0.0921792375405242,433.937197434672
"weibull",2.02971876301352,50.8743498937528,0,"relative convergence (4)",90.6517880589649,92.1517880589649,11,"RP",0.9,166,0.0442302629895803,276.331665156536
"norm",-0.56681489568903,57.5718532510427,0,"relative convergence (4)",139.723914397235,140.723914397235,15,"FULL",0.4,167,0.455736774376116,82.2843406730472
"weibull",2.18764211862482,46.9029646685488,0,"relative convergence (4)",82.311804209763,84.311804209763,9,"FULL",0.6,167,0.994697491521862,15.0799616243632
"weibull",1.27256094431944,27.4619321130521,0,"relative convergence (4)",125.73520377577,126.401870442437,21,"RP",0.7,167,0.185089496077432,162.083752107951
"norm",34.1072265971007,23.8154987312328,0,"relative convergence (4)",65.4667993145131,67.4667993145131,9,"RP",0.9,167,0.0757561148275903,132.002545573496
"gamma",2.14643634730593,0.0318612180672612,0,"relative convergence (4)",122.109573610586,123.309573610586,13,"FULL",0.4,168,0.799906603870283,40.6297433259726
"norm",33.2232189132997,26.1755893475534,0,"relative convergence (4)",83.5813559041143,85.5813559041143,9,"FULL",0.6,168,0.89245399923355,16.8075889770029
"weibull",1.53127285943293,48.5496508216983,0,"relative convergence (4)",141.026900648903,141.732783001844,20,"RP",0.7,168,0.0755458937188768,378.199623632083
"norm",23.1864207430305,20.1509943413227,0,"relative convergence (4)",89.3325477878782,90.4234568787872,14,"RP",0.9,168,0.111454422541599,139.568760044041
"gamma",3.74048749675859,0.0717896175990919,0,"relative convergence (4)",110.167481699442,111.500815032775,12,"FULL",0.4,169,0.942627395798397,31.8259368799591
"norm",37.3817942473554,30.8004131217664,0,"relative convergence (4)",76.1628170644549,78.5628170644549,8,"FULL",0.6,169,0.86654003308442,15.3868636465343
"gamma",1.39950805351287,0.0171121522071849,0,"relative convergence (4)",169.977781244663,170.549209816092,24,"RP",0.7,169,0.0547000237103277,626.795236274111
"norm",35.2285013414837,19.5024522022414,0,"relative convergence (4)",79.4934941299427,80.9934941299427,11,"RP",0.9,169,0.0655984132532106,186.318869864189
"weibull",1.75310206840298,47.1318215972437,0,"relative convergence (4)",101.861164573492,103.361164573492,11,"FULL",0.4,170,0.976213540527636,28.1700661364894
"norm",23.0465260288207,27.4365267062499,0,"relative convergence (4)",64.795040710525,67.795040710525,7,"FULL",0.6,170,0.797026676895989,14.6377367343617
"weibull",1.35921854456885,46.2259702332973,0,"relative convergence (4)",108.500600307053,109.357743164196,17,"RP",0.7,170,0.0979199056618031,248.016111959836
"norm",24.9937323314606,9.94027682690118,0,"relative convergence (4)",58.1334414687325,60.5334414687325,8,"RP",0.9,170,0.0690231186461054,128.781328100573
"weibull",1.80801993005635,36.1255820749307,0,"relative convergence (4)",148.481229020687,149.33837187783,17,"FULL",0.4,171,0.998167394982946,42.5780287090284
"llog",0.210508705015059,3.10707665705409,0,"both X-convergence and relative convergence (5)",61.0044329620073,63.4044329620073,8,"FULL",0.6,171,0.999189087831932,13.3441542704038
"llog",0.546368471894953,3.06880860493616,0,"relative convergence (4)",110.644818006842,111.444818006842,18,"RP",0.7,171,0.142403809308049,180.573018651913
"norm",398.372227327584,199.431453824348,0,"relative convergence (4)",35.6626409226367,41.6626409226367,5,"RP",0.9,171,0.00278091152993513,1997.74624102665
"gamma",3.14998631902747,0.0313491736464367,0,"relative convergence (4)",101.796346808815,103.296346808815,11,"FULL",0.4,172,0.571655335065668,48.1059098256137
"gamma",0.81221850451816,0.00937727203710082,0,"relative convergence (4)",93.8185534560077,95.5328391702934,10,"FULL",0.6,172,0.692650680262672,24.0621530326747
"norm",26.0683909805651,13.8830674875802,0,"relative convergence (4)",174.204325528379,174.749780073834,25,"RP",0.7,172,0.08839470905563,404.031939194567
"norm",182.171314294158,183.623236740658,0,"X-convergence (3)",50.2448291655406,53.2448291655406,7,"RP",0.9,172,0.0126162315855254,616.489775496928
"weibull",1.83372622878201,55.1137569163049,0,"relative convergence (4)",121.116138760339,122.316138760339,13,"FULL",0.4,173,0.949291473291695,34.2360601715987
"weibull",0.784788607894891,251.271937232335,0,"relative convergence (4)",85.536379267299,87.536379267299,9,"FULL",0.6,173,0.384460843563105,39.0156767617296
"norm",33.7515049563767,15.3500458233877,0,"relative convergence (4)",143.346817179533,144.146817179533,18,"RP",0.7,173,0.0572310625172878,449.306453231026
"norm",33.0134358859888,22.0177460831203,0,"relative convergence (4)",96.3881840649015,97.4790931558106,14,"RP",0.9,173,0.0773485065913849,201.109966320774
"norm",-8.48723956611586,66.3722656832942,0,"relative convergence (4)",140.235636921474,141.235636921474,15,"FULL",0.4,174,0.398050473313549,94.2091581699008
"llog",0.521821206570024,3.52807798777536,0,"relative convergence (4)",74.5929317367237,76.9929317367237,8,"FULL",0.6,174,0.887364811009542,15.0257629871126
"llog",0.519403801676192,3.48842278494274,0,"relative convergence (4)",140.778566909935,141.484449262876,20,"RP",0.7,174,0.0770493554674998,370.819825786606
"norm",23.5530569182504,11.4033989734611,0,"relative convergence (4)",90.4095040821948,91.6095040821948,13,"RP",0.9,174,0.0916810378309749,157.551057297961
"norm",18.5764650339086,12.3643626668719,0,"relative convergence (4)",56.65541746335,59.65541746335,7,"FULL",0.4,175,0.933505655235443,18.7465388151144
"gamma",1.50167553274149,0.0171126337425434,0,"relative convergence (4)",58.98827603374,62.98827603374,6,"FULL",0.6,175,0.66851779407272,14.9584649633308
"gamma",2.05155503914873,0.0455856414418949,0,"relative convergence (4)",130.43775774948,131.23775774948,18,"RP",0.7,175,0.0640484483653654,401.48179027848
"norm",33.0215770873653,20.1392912636487,0,"relative convergence (4)",82.9658145343736,84.299147867707,12,"RP",0.9,175,0.0745621656777937,178.821701490684
"weibull",2.02121120274879,48.5053248893793,0,"relative convergence (4)",127.652033340646,128.742942431555,14,"FULL",0.4,176,0.986647409218618,35.4736653367574
"gamma",3.77761477059043,0.122750299148815,0,"relative convergence (4)",52.9305948798584,56.9305948798584,6,"FULL",0.6,176,0.998636340509254,10.0136552159723
"norm",32.8579797790864,27.8197590526866,0,"relative convergence (4)",95.0317096155181,96.1226187064272,14,"RP",0.7,176,0.0793813189689638,251.94844655856
"gamma",1.84513342031924,0.0477044720297018,0,"relative convergence (4)",135.052934794943,135.71960146161,21,"RP",0.9,176,0.0892475025099339,261.445224539882
"weibull",1.89703297733588,45.5516758909922,0,"relative convergence (4)",109.675216408681,111.008549742014,12,"FULL",0.4,177,0.988257694596538,30.3564547627911
"norm",23.4001976270377,22.9580090953936,0,"relative convergence (4)",88.7711422206179,90.4854279349036,10,"FULL",0.6,177,0.845536229118047,19.7113572342739
"weibull",1.82786408109849,17.6480646125083,0,"relative convergence (4)",103.359420659031,104.159420659031,18,"RP",0.7,177,0.203807333320332,126.169580335314
"llog",0.820832259132307,4.98150736042344,0,"relative convergence (4)",60.6203504933649,63.0203504933649,8,"RP",0.9,177,0.0325080620238146,273.436444238882
"weibull",3.2649230342074,46.3962566589188,0,"relative convergence (4)",117.924647240212,119.015556331121,14,"FULL",0.4,178,0.999995317970843,35.0001638717877
"weibull",2.14552128352785,45.3505774687539,0,"relative convergence (4)",82.3629431911675,84.3629431911675,9,"FULL",0.6,178,0.995725880837372,15.0643869850862
"llog",0.600125750064088,3.41762332382743,0,"both X-convergence and relative convergence (5)",110.902171954845,111.759314811988,17,"RP",0.7,178,0.104494153913394,232.412181698151
"gamma",1.41820501775928,0.0797437345418577,0,"relative convergence (4)",78.4827663042937,79.5736753952028,14,"RP",0.9,178,0.271325506313505,57.3317111498605
"norm",43.9066537164164,34.2330810938683,0,"relative convergence (4)",122.461694793079,123.661694793079,13,"FULL",0.4,179,0.84952903066246,38.2564913345652
"llog",0.248617691604817,3.53628279178858,0,"relative convergence (4)",45.1187093729276,51.1187093729276,5,"FULL",0.6,179,0.986604118176397,8.4464813999929
"gamma",1.33075511645179,0.00622008812024797,0,"relative convergence (4)",168.633807740946,169.233807740946,23,"RP",0.7,179,0.0193457246662797,1698.41881986536
"weibull",1.85074845141576,22.2584882375216,0,"relative convergence (4)",45.3566266450655,48.3566266450655,7,"RP",0.9,179,0.148574457973491,52.3493599361844
"norm",19.7390625694245,45.4003561047627,0,"relative convergence (4)",157.98714738881,158.844290245953,17,"FULL",0.4,180,0.629594961840206,67.5037167956034
"norm",19.1000594621282,40.1419253505193,0,"relative convergence (4)",84.806174233419,86.806174233419,9,"FULL",0.6,180,0.660962170466684,22.6941883669514
"norm",19.5911542585194,11.7573467602483,0,"relative convergence (4)",96.1159894410627,97.1159894410627,15,"RP",0.7,180,0.129799579452717,165.089683024569
"llog",1.19985755821648,6.67979039559594,0,"relative convergence (4)",42.6484332374747,45.6484332374747,7,"RP",0.9,180,0.0215967892717726,360.135836855317
"weibull",1.35831241797266,37.1096798850848,0,"relative convergence (4)",152.471808353233,153.328951210376,17,"FULL",0.4,181,0.978589831259545,43.4298402072073
"gamma",5.07331802496206,0.127466370749059,0,"relative convergence (4)",96.2916765821974,97.7916765821974,11,"FULL",0.6,181,0.995128197053354,18.4230869827824
"norm",29.2679665610203,14.3259944132542,0,"relative convergence (4)",114.275353270421,115.198430193498,16,"RP",0.7,181,0.0723851550116763,315.771139171503
"llog",0.90592929697193,3.04923508330767,0,"relative convergence (4)",54.4294928979748,56.1437786122606,10,"RP",0.9,181,0.2376245592452,46.7591024530667
"llog",1.1046741835863,3.75791837420617,0,"relative convergence (4)",133.73099491827,134.73099491827,15,"FULL",0.4,182,0.682865050934218,54.9156820204765
"gamma",2.11492968308384,0.0553672852847638,0,"relative convergence (4)",91.6868436705045,93.4011293847902,10,"FULL",0.6,182,0.969647451705983,17.188377731869
"norm",39.6506806006141,28.3726681443376,0,"relative convergence (4)",103.668339157166,104.668339157166,15,"RP",0.7,182,0.0653789595123971,327.759444145148
"gamma",1.47765239691863,0.0204493751693671,0,"relative convergence (4)",72.679910454768,74.3941961690537,10,"RP",0.9,182,0.0576366719583719,192.778499062821
"norm",36.7591018771933,20.2597470289486,0,"relative convergence (4)",116.152956457654,117.352956457654,13,"FULL",0.4,183,0.964291575304646,33.7034988506794
"gamma",2.8984537958157,0.0839023549773559,0,"relative convergence (4)",55.1018474301614,59.1018474301614,6,"FULL",0.6,183,0.991175879822625,10.089026784822
"gamma",1.80884916653095,0.0641063120814145,0,"relative convergence (4)",134.421231785315,135.052810732684,22,"RP",0.7,183,0.134396972512892,233.848805080462
"llog",0.888807516532268,5.96853536237952,0,"both X-convergence and relative convergence (5)",56.3308789347633,58.7308789347633,8,"RP",0.9,183,0.0143055890375877,621.357769018351
"gamma",3.22624621050175,0.0675025512341613,0,"relative convergence (4)",110.143338757296,111.476672090629,12,"FULL",0.4,184,0.954059028271394,31.4445952619465
"gamma",1.99038269105604,0.0659397314832274,0,"relative convergence (4)",63.3572420896053,66.3572420896053,7,"FULL",0.6,184,0.98976719597008,11.7872836300985
"gamma",1.80294938414095,0.0311957883398709,0,"relative convergence (4)",153.753944993087,154.420611659754,21,"RP",0.7,184,0.0554730645876711,540.803004539027
"weibull",2.00674233001135,21.8049684694738,0,"relative convergence (4)",46.7374265651819,49.7374265651819,7,"RP",0.9,184,0.137938344624412,56.3859005192186
"llog",0.747547401084463,12.038817962073,0,"X-convergence (3)",108.442982604405,109.776315937738,12,"FULL",0.4,185,4.80102162919663e-05,624867.003671883
"weibull",6.76197956918253,51.1843779809503,0,"relative convergence (4)",32.6170397287854,44.6170397287854,4,"FULL",0.6,185,1,6.66666666666667
"weibull",2.01180522890657,27.6808921688678,0,"relative convergence (4)",109.232323866788,110.155400789865,16,"RP",0.7,185,0.0993994864826811,229.952323356574
"weibull",2.10402515096927,45.1777365254144,0,"relative convergence (4)",99.6299718374004,100.8299718374,13,"RP",0.9,185,0.0487843003665774,296.087969611234
"norm",29.5279760184037,34.2616562032256,0,"relative convergence (4)",129.942893192352,131.033802283261,14,"FULL",0.4,186,0.785762480531626,44.5427223457144
"gamma",4.44858527076656,0.0930687140491856,0,"relative convergence (4)",99.7551536634224,101.255153663422,11,"FULL",0.6,186,0.97272858696053,18.8473265606588
"llog",0.620898552384908,4.45961807856553,0,"relative convergence (4)",171.540391544113,172.140391544113,23,"RP",0.7,186,0.0302779923471898,1085.18234896088
"weibull",1.7977758839331,34.0074567245907,0,"relative convergence (4)",58.3193201547642,60.7193201547642,8,"RP",0.9,186,0.089744680919564,99.0464147602885
"norm",32.9373959235662,30.7033839514982,0,"relative convergence (4)",156.431906359312,157.289049216455,17,"FULL",0.4,187,0.843837389559525,50.3651539097889
"weibull",2.9653989910956,51.6304887621618,0,"relative convergence (4)",46.462095336142,52.462095336142,5,"FULL",0.6,187,0.999176097664897,8.3402048475825
"weibull",3.67411657206716e-05,3.57120220405088,0,"X-convergence (3)",179.605633811104,180.605633811104,15,"RP",0.7,187,0.628930010504164,34.0714722952937
"gamma",2.16966431703272,0.053640709701394,0,"relative convergence (4)",71.9109499603839,73.6252356746696,10,"RP",0.9,187,0.06865684121617,161.835454621734
"norm",25.8253066674374,26.7619523480262,0,"relative convergence (4)",143.508703490272,144.431780413349,16,"FULL",0.4,188,0.829939134612742,48.1963054057746
"llog",0.585722539688718,3.39729020164653,0,"relative convergence (4)",47.9514909736752,53.9514909736752,5,"FULL",0.6,188,0.887175074802826,9.39311030033775
"weibull",1.44830519243028,45.7220733716243,0,"relative convergence (4)",146.801725734576,147.468392401243,21,"RP",0.7,188,0.0891223077254026,336.616059050377
"gamma",1.38909630416592,0.0164476584995356,0,"relative convergence (4)",58.1612274834354,60.5612274834354,8,"RP",0.9,188,0.0534021916160647,166.451761995006
"norm",25.9024769777345,20.7621223966044,0,"relative convergence (4)",121.894469006172,122.985378097081,14,"FULL",0.4,189,0.893728894291012,39.1617639572515
"norm",25.299998550165,25.6818640232734,0,"relative convergence (4)",81.9526590420516,83.9526590420516,9,"FULL",0.6,189,0.83590525469591,17.9446174261182
"weibull",1.15516474672116,75.1477945169171,0,"X-convergence (3)",129.831193594989,130.53707594793,20,"RP",0.7,189,0.0787459716122609,362.830351654204
"gamma",1.66918950549406,0.0277032627389898,0,"relative convergence (4)",101.972729997655,103.063639088564,14,"RP",0.9,189,0.0591413767920351,263.023223322229
"llog",0.301399504388679,3.69668535206559,0,"relative convergence (4)",81.5217002861236,83.5217002861236,9,"FULL",0.4,190,0.953212482482578,23.6043908504012
"weibull",3.1534688609265,26.6145583100101,0,"relative convergence (4)",67.4007696438958,69.4007696438958,9,"FULL",0.6,190,1,15
"gamma",1.44927578962346,0.0133252603233221,0,"relative convergence (4)",176.886984515477,177.432439060932,25,"RP",0.7,190,0.036505068645278,978.337722394762
"gamma",1.25557400757835,0.0298561774702701,0,"relative convergence (4)",80.9245384860445,82.1245384860445,13,"RP",0.9,190,0.130943396249171,110.310598764051
"weibull",1.855203489693,56.1697423785689,0,"relative convergence (4)",175.10013242531,175.85013242531,19,"FULL",0.4,191,0.945827034464557,50.2205987661267
"weibull",2.39494089453724,60.93853800394,0,"relative convergence (4)",92.9500970399038,94.6643827541895,10,"FULL",0.6,191,0.962171599341044,17.3219274795484
"gamma",1.35033231177076,0.0167848223756737,0,"relative convergence (4)",117.259400344989,118.059400344989,18,"RP",0.7,191,0.0593021300620112,433.614875003591
"weibull",3.80276481069877e-05,5.08708356785017,0,"X-convergence (3)",128.786915236636,130.501200950921,10,"RP",0.9,191,0.628925393853863,17.6668190212922
