"distn","param1","param2","code","message","aic","aicc","KS","n","rep","areaCorFULL","areaCorRP","plotType","piHat","mHat","AC","nHat"
"gamma",2.04541495001728,0.0740615965461762,0,"relative convergence (4)",2888.16967783626,2888.43634450292,0.112692041991843,48,8,0.99448372341206,0.121415487669469,"FULL",0.4,25,0.99448372341206,25.1386718670722
"gamma",2.04541495001728,0.0740615965461762,0,"relative convergence (4)",2888.16967783626,2888.43634450292,0.112692041991843,48,8,0.99448372341206,0.121415487669469,"FULL",0.6,15,0.99448372341206,15.0832031202433
"gamma",2.04541495001728,0.0740615965461762,0,"relative convergence (4)",2888.16967783626,2888.43634450292,0.112692041991843,48,8,0.99448372341206,0.121415487669469,"RP",0.7,27.1428571428571,0.121415487669469,223.553499342262
"gamma",2.04541495001728,0.0740615965461762,0,"relative convergence (4)",2888.16967783626,2888.43634450292,0.112692041991843,48,8,0.99448372341206,0.121415487669469,"RP",0.9,11.1111111111111,0.121415487669469,91.5131283857215
"weibull",1.69207017184963,47.395444674775,0,"relative convergence (4)",6039.51654422826,6039.74731345903,0.0519743912383138,55,9,0.970909304228326,0.0654472802724187,"FULL",0.4,32.5,0.970909304228326,33.4737754169848
"weibull",1.69207017184963,47.395444674775,0,"relative convergence (4)",6039.51654422826,6039.74731345903,0.0519743912383138,55,9,0.970909304228326,0.0654472802724187,"FULL",0.6,13.3333333333333,0.970909304228326,13.7328309403015
"weibull",1.69207017184963,47.395444674775,0,"relative convergence (4)",6039.51654422826,6039.74731345903,0.0519743912383138,55,9,0.970909304228326,0.0654472802724187,"RP",0.7,27.1428571428571,0.0654472802724187,414.728572828043
"weibull",1.69207017184963,47.395444674775,0,"relative convergence (4)",6039.51654422826,6039.74731345903,0.0519743912383138,55,9,0.970909304228326,0.0654472802724187,"RP",0.9,16.6666666666667,0.0654472802724187,254.657895596167
"weibull",2.55895513692691,41.3615526995029,0,"relative convergence (4)",6397.77393249989,6398.05300226733,0.0999959309290213,46,10,0.999930514923543,0.0419235595009967,"FULL",0.4,22.5,0.999930514923543,22.5015635228618
"weibull",2.55895513692691,41.3615526995029,0,"relative convergence (4)",6397.77393249989,6398.05300226733,0.0999959309290213,46,10,0.999930514923543,0.0419235595009967,"FULL",0.6,15,0.999930514923543,15.0010423485745
"weibull",2.55895513692691,41.3615526995029,0,"relative convergence (4)",6397.77393249989,6398.05300226733,0.0999959309290213,46,10,0.999930514923543,0.0419235595009967,"RP",0.7,28.5714285714286,0.0419235595009967,681.512469635345
"weibull",2.55895513692691,41.3615526995029,0,"relative convergence (4)",6397.77393249989,6398.05300226733,0.0999959309290213,46,10,0.999930514923543,0.0419235595009967,"RP",0.9,8.88888888888889,0.0419235595009967,212.02610166433
"llog",0.366579926560764,3.28347117323717,0,"relative convergence (4)",4181.40823021403,4181.68729998147,0.0533731383417503,46,11,0.973544683901597,0.063169278847178,"FULL",0.4,27.5,0.973544683901597,28.2472910126636
"llog",0.366579926560764,3.28347117323717,0,"relative convergence (4)",4181.40823021403,4181.68729998147,0.0533731383417503,46,11,0.973544683901597,0.063169278847178,"FULL",0.6,13.3333333333333,0.973544683901597,13.6956562485642
"llog",0.366579926560764,3.28347117323717,0,"relative convergence (4)",4181.40823021403,4181.68729998147,0.0533731383417503,46,11,0.973544683901597,0.063169278847178,"RP",0.7,21.4285714285714,0.063169278847178,339.224569595173
"llog",0.366579926560764,3.28347117323717,0,"relative convergence (4)",4181.40823021403,4181.68729998147,0.0533731383417503,46,11,0.973544683901597,0.063169278847178,"RP",0.9,13.3333333333333,0.063169278847178,211.073065525885
"weibull",1.70355488437995,36.3419855485321,0,"relative convergence (4)",3097.5608012098,3097.82167077502,0.109912197321774,49,12,0.996334441701878,0.0898099121986616,"FULL",0.4,40,0.996334441701878,40.1471617619425
"weibull",1.70355488437995,36.3419855485321,0,"relative convergence (4)",3097.5608012098,3097.82167077502,0.109912197321774,49,12,0.996334441701878,0.0898099121986616,"FULL",0.6,15,0.996334441701878,15.0551856607284
"weibull",1.70355488437995,36.3419855485321,0,"relative convergence (4)",3097.5608012098,3097.82167077502,0.109912197321774,49,12,0.996334441701878,0.0898099121986616,"RP",0.7,25.7142857142857,0.0898099121986616,286.319016295274
"weibull",1.70355488437995,36.3419855485321,0,"relative convergence (4)",3097.5608012098,3097.82167077502,0.109912197321774,49,12,0.996334441701878,0.0898099121986616,"RP",0.9,6.66666666666667,0.0898099121986616,74.2308560765526
"norm",36.7255041037724,13.6380823231851,0,"relative convergence (4)",3499.26507314464,3499.56507314464,0.060279897333756,43,13,0.996456198628491,0.0408115681023237,"FULL",0.4,32.5,0.996456198628491,32.6155831482935
"norm",36.7255041037724,13.6380823231851,0,"relative convergence (4)",3499.26507314464,3499.56507314464,0.060279897333756,43,13,0.996456198628491,0.0408115681023237,"FULL",0.6,18.3333333333333,0.996456198628491,18.3985340836527
"norm",36.7255041037724,13.6380823231851,0,"relative convergence (4)",3499.26507314464,3499.56507314464,0.060279897333756,43,13,0.996456198628491,0.0408115681023237,"RP",0.7,21.4285714285714,0.0408115681023237,525.061212420096
"norm",36.7255041037724,13.6380823231851,0,"relative convergence (4)",3499.26507314464,3499.56507314464,0.060279897333756,43,13,0.996456198628491,0.0408115681023237,"RP",0.9,4.44444444444444,0.0408115681023237,108.901584798242
"weibull",1.88228363533466,35.6866156820976,0,"relative convergence (4)",4709.54514061295,4709.75942632723,0.0880613046361687,59,14,0.999046370527482,0.0786125671720401,"FULL",0.4,40,0.999046370527482,40.0381815899903
"weibull",1.88228363533466,35.6866156820976,0,"relative convergence (4)",4709.54514061295,4709.75942632723,0.0880613046361687,59,14,0.999046370527482,0.0786125671720401,"FULL",0.6,15,0.999046370527482,15.0143180962463
"weibull",1.88228363533466,35.6866156820976,0,"relative convergence (4)",4709.54514061295,4709.75942632723,0.0880613046361687,59,14,0.999046370527482,0.0786125671720401,"RP",0.7,31.4285714285714,0.0786125671720401,399.7906767221
"weibull",1.88228363533466,35.6866156820976,0,"relative convergence (4)",4709.54514061295,4709.75942632723,0.0880613046361687,59,14,0.999046370527482,0.0786125671720401,"RP",0.9,13.3333333333333,0.0786125671720401,169.608165882103
"weibull",2.05127281966657,48.6544529309806,0,"relative convergence (4)",7450.55397239061,7450.76086894233,0.031812531494445,61,15,0.987515368135047,0.0460894778778374,"FULL",0.4,37.5,0.987515368135047,37.9740925660933
"weibull",2.05127281966657,48.6544529309806,0,"relative convergence (4)",7450.55397239061,7450.76086894233,0.031812531494445,61,15,0.987515368135047,0.0460894778778374,"FULL",0.6,18.3333333333333,0.987515368135047,18.5651119212012
"weibull",2.05127281966657,48.6544529309806,0,"relative convergence (4)",7450.55397239061,7450.76086894233,0.031812531494445,61,15,0.987515368135047,0.0460894778778374,"RP",0.7,37.1428571428571,0.0460894778778374,805.885830195479
"weibull",2.05127281966657,48.6544529309806,0,"relative convergence (4)",7450.55397239061,7450.76086894233,0.031812531494445,61,15,0.987515368135047,0.0460894778778374,"RP",0.9,10,0.0460894778778374,216.969261975706
"weibull",1.7114465936393,39.8463357183896,0,"relative convergence (4)",4846.01601569778,4846.23823792001,0.0722038812510694,57,16,0.992010529275322,0.0795754489695821,"FULL",0.4,42.5,0.992010529275322,42.8422871993575
"weibull",1.7114465936393,39.8463357183896,0,"relative convergence (4)",4846.01601569778,4846.23823792001,0.0722038812510694,57,16,0.992010529275322,0.0795754489695821,"FULL",0.6,10,0.992010529275322,10.0805381645547
"weibull",1.7114465936393,39.8463357183896,0,"relative convergence (4)",4846.01601569778,4846.23823792001,0.0722038812510694,57,16,0.992010529275322,0.0795754489695821,"RP",0.7,31.4285714285714,0.0795754489695821,394.953114755093
"weibull",1.7114465936393,39.8463357183896,0,"relative convergence (4)",4846.01601569778,4846.23823792001,0.0722038812510694,57,16,0.992010529275322,0.0795754489695821,"RP",0.9,13.3333333333333,0.0795754489695821,167.555866865797
"weibull",1.89679155766097,42.6693954639408,0,"relative convergence (4)",4790.3905196226,4790.6305196226,0.124572877864527,53,17,0.993463001832969,0.0617743340853304,"FULL",0.4,20,0.993463001832969,20.1316002338279
"weibull",1.89679155766097,42.6693954639408,0,"relative convergence (4)",4790.3905196226,4790.6305196226,0.124572877864527,53,17,0.993463001832969,0.0617743340853304,"FULL",0.6,10,0.993463001832969,10.065800116914
"weibull",1.89679155766097,42.6693954639408,0,"relative convergence (4)",4790.3905196226,4790.6305196226,0.124572877864527,53,17,0.993463001832969,0.0617743340853304,"RP",0.7,32.8571428571429,0.0617743340853304,531.889875360801
"weibull",1.89679155766097,42.6693954639408,0,"relative convergence (4)",4790.3905196226,4790.6305196226,0.124572877864527,53,17,0.993463001832969,0.0617743340853304,"RP",0.9,17.7777777777778,0.0617743340853304,287.785826282172
"norm",49.2654204168646,25.9495058671856,0,"relative convergence (4)",5359.99750836141,5360.24750836141,0.203010113645177,51,18,0.945901554069221,0.0440191301950619,"FULL",0.4,37.5,0.945901554069221,39.6447176121837
"norm",49.2654204168646,25.9495058671856,0,"relative convergence (4)",5359.99750836141,5360.24750836141,0.203010113645177,51,18,0.945901554069221,0.0440191301950619,"FULL",0.6,15,0.945901554069221,15.8578870448735
"norm",49.2654204168646,25.9495058671856,0,"relative convergence (4)",5359.99750836141,5360.24750836141,0.203010113645177,51,18,0.945901554069221,0.0440191301950619,"RP",0.7,24.2857142857143,0.0440191301950619,551.708181831331
"norm",49.2654204168646,25.9495058671856,0,"relative convergence (4)",5359.99750836141,5360.24750836141,0.203010113645177,51,18,0.945901554069221,0.0440191301950619,"RP",0.9,11.1111111111111,0.0440191301950619,252.415508027407
"weibull",1.49722098123459,36.4081993640149,0,"relative convergence (4)",2942.17747911043,2942.41747911043,0.134354631121225,53,19,0.98931832427477,0.109579325529836,"FULL",0.4,42.5,0.98931832427477,42.9588727482179
"weibull",1.49722098123459,36.4081993640149,0,"relative convergence (4)",2942.17747911043,2942.41747911043,0.134354631121225,53,19,0.98931832427477,0.109579325529836,"FULL",0.6,13.3333333333333,0.98931832427477,13.4772934112056
"weibull",1.49722098123459,36.4081993640149,0,"relative convergence (4)",2942.17747911043,2942.41747911043,0.134354631121225,53,19,0.98931832427477,0.109579325529836,"RP",0.7,21.4285714285714,0.109579325529836,195.553050951539
"weibull",1.49722098123459,36.4081993640149,0,"relative convergence (4)",2942.17747911043,2942.41747911043,0.134354631121225,53,19,0.98931832427477,0.109579325529836,"RP",0.9,14.4444444444444,0.109579325529836,131.817241752519
"gamma",3.73871921904783,0.176126090340181,0,"relative convergence (4)",2086.94581732167,2087.32081732167,0.121317222368463,35,20,0.999984450812529,0.0991060797885387,"FULL",0.4,20,0.999984450812529,20.000310988585
"gamma",3.73871921904783,0.176126090340181,0,"relative convergence (4)",2086.94581732167,2087.32081732167,0.121317222368463,35,20,0.999984450812529,0.0991060797885387,"FULL",0.6,13.3333333333333,0.999984450812529,13.3335406590567
"gamma",3.73871921904783,0.176126090340181,0,"relative convergence (4)",2086.94581732167,2087.32081732167,0.121317222368463,35,20,0.999984450812529,0.0991060797885387,"RP",0.7,21.4285714285714,0.0991060797885387,216.218535475253
"gamma",3.73871921904783,0.176126090340181,0,"relative convergence (4)",2086.94581732167,2087.32081732167,0.121317222368463,35,20,0.999984450812529,0.0991060797885387,"RP",0.9,4.44444444444444,0.0991060797885387,44.8453258763488
"weibull",1.45636938624403,41.4842317395559,0,"relative convergence (4)",4557.87356949193,4558.1043387227,0.160154252076354,55,21,0.972721758582884,0.0986392643784885,"FULL",0.4,35,0.972721758582884,35.9815123812898
"weibull",1.45636938624403,41.4842317395559,0,"relative convergence (4)",4557.87356949193,4558.1043387227,0.160154252076354,55,21,0.972721758582884,0.0986392643784885,"FULL",0.6,11.6666666666667,0.972721758582884,11.9938374604299
"weibull",1.45636938624403,41.4842317395559,0,"relative convergence (4)",4557.87356949193,4558.1043387227,0.160154252076354,55,21,0.972721758582884,0.0986392643784885,"RP",0.7,27.1428571428571,0.0986392643784885,275.17294774936
"weibull",1.45636938624403,41.4842317395559,0,"relative convergence (4)",4557.87356949193,4558.1043387227,0.160154252076354,55,21,0.972721758582884,0.0986392643784885,"RP",0.9,16.6666666666667,0.0986392643784885,168.965845109256
"weibull",2.11380994663134,45.758054031992,0,"relative convergence (4)",7112.62961909661,7112.90234636933,0.101699518568431,47,22,0.994595047504998,0.047653037082774,"FULL",0.4,30,0.994595047504998,30.1630297428655
"weibull",2.11380994663134,45.758054031992,0,"relative convergence (4)",7112.62961909661,7112.90234636933,0.101699518568431,47,22,0.994595047504998,0.047653037082774,"FULL",0.6,6.66666666666667,0.994595047504998,6.70289549841456
"weibull",2.11380994663134,45.758054031992,0,"relative convergence (4)",7112.62961909661,7112.90234636933,0.101699518568431,47,22,0.994595047504998,0.047653037082774,"RP",0.7,28.5714285714286,0.047653037082774,599.572038227062
"weibull",2.11380994663134,45.758054031992,0,"relative convergence (4)",7112.62961909661,7112.90234636933,0.101699518568431,47,22,0.994595047504998,0.047653037082774,"RP",0.9,12.2222222222222,0.047653037082774,256.483594130465
"weibull",1.95653669465286,29.9746059347052,0,"relative convergence (4)",3565.39866241321,3565.64866241321,0.133071049468025,51,23,0.999974122014462,0.0930633751751316,"FULL",0.4,32.5,0.999974122014462,32.5008410562948
"weibull",1.95653669465286,29.9746059347052,0,"relative convergence (4)",3565.39866241321,3565.64866241321,0.133071049468025,51,23,0.999974122014462,0.0930633751751316,"FULL",0.6,13.3333333333333,0.999974122014462,13.3336783820697
"weibull",1.95653669465286,29.9746059347052,0,"relative convergence (4)",3565.39866241321,3565.64866241321,0.133071049468025,51,23,0.999974122014462,0.0930633751751316,"RP",0.7,22.8571428571429,0.0930633751751316,245.60835897182
"weibull",1.95653669465286,29.9746059347052,0,"relative convergence (4)",3565.39866241321,3565.64866241321,0.133071049468025,51,23,0.999974122014462,0.0930633751751316,"RP",0.9,15.5555555555556,0.0930633751751316,167.150133189155
"gamma",1.98633989813816,0.0480745670682821,0,"relative convergence (4)",3850.16305035919,3850.52668672282,0.148044102675124,36,24,0.953430612807739,0.0747129156488842,"FULL",0.4,22.5,0.953430612807739,23.5989905272081
"gamma",1.98633989813816,0.0480745670682821,0,"relative convergence (4)",3850.16305035919,3850.52668672282,0.148044102675124,36,24,0.953430612807739,0.0747129156488842,"FULL",0.6,10,0.953430612807739,10.4884402343147
"gamma",1.98633989813816,0.0480745670682821,0,"relative convergence (4)",3850.16305035919,3850.52668672282,0.148044102675124,36,24,0.953430612807739,0.0747129156488842,"RP",0.7,22.8571428571429,0.0747129156488842,305.932952269735
"gamma",1.98633989813816,0.0480745670682821,0,"relative convergence (4)",3850.16305035919,3850.52668672282,0.148044102675124,36,24,0.953430612807739,0.0747129156488842,"RP",0.9,5.55555555555556,0.0747129156488842,74.3587036766718
"weibull",1.95003025953461,41.1478132731293,0,"relative convergence (4)",3920.03079440191,3920.30986416936,0.108652883931218,46,25,0.996481890076756,0.061921574529163,"FULL",0.4,27.5,0.996481890076756,27.597089594756
"weibull",1.95003025953461,41.1478132731293,0,"relative convergence (4)",3920.03079440191,3920.30986416936,0.108652883931218,46,25,0.996481890076756,0.061921574529163,"FULL",0.6,16.6666666666667,0.996481890076756,16.7255088453066
"weibull",1.95003025953461,41.1478132731293,0,"relative convergence (4)",3920.03079440191,3920.30986416936,0.108652883931218,46,25,0.996481890076756,0.061921574529163,"RP",0.7,20,0.061921574529163,322.98920290828
"weibull",1.95003025953461,41.1478132731293,0,"relative convergence (4)",3920.03079440191,3920.30986416936,0.108652883931218,46,25,0.996481890076756,0.061921574529163,"RP",0.9,12.2222222222222,0.061921574529163,197.382290666171
"weibull",2.13779255508637,41.8854715662641,0,"relative convergence (4)",5343.60126244464,5343.88033221208,0.118692344852628,46,26,0.998381309413659,0.052534837865217,"FULL",0.4,35,0.998381309413659,35.0567460247781
"weibull",2.13779255508637,41.8854715662641,0,"relative convergence (4)",5343.60126244464,5343.88033221208,0.118692344852628,46,26,0.998381309413659,0.052534837865217,"FULL",0.6,10,0.998381309413659,10.0162131499366
"weibull",2.13779255508637,41.8854715662641,0,"relative convergence (4)",5343.60126244464,5343.88033221208,0.118692344852628,46,26,0.998381309413659,0.052534837865217,"RP",0.7,17.1428571428571,0.052534837865217,326.314077276468
"weibull",2.13779255508637,41.8854715662641,0,"relative convergence (4)",5343.60126244464,5343.88033221208,0.118692344852628,46,26,0.998381309413659,0.052534837865217,"RP",0.9,15.5555555555556,0.052534837865217,296.099810861981
"weibull",1.53347601827002,62.0287078067423,0,"relative convergence (4)",7716.1962361275,7716.40313267922,0.137640819033848,61,27,0.875064243256023,0.056128857378964,"FULL",0.4,42.5,0.875064243256023,48.5678626769869
"weibull",1.53347601827002,62.0287078067423,0,"relative convergence (4)",7716.1962361275,7716.40313267922,0.137640819033848,61,27,0.875064243256023,0.056128857378964,"FULL",0.6,18.3333333333333,0.875064243256023,20.9508427234061
"weibull",1.53347601827002,62.0287078067423,0,"relative convergence (4)",7716.1962361275,7716.40313267922,0.137640819033848,61,27,0.875064243256023,0.056128857378964,"RP",0.7,27.1428571428571,0.056128857378964,483.581145427516
"weibull",1.53347601827002,62.0287078067423,0,"relative convergence (4)",7716.1962361275,7716.40313267922,0.137640819033848,61,27,0.875064243256023,0.056128857378964,"RP",0.9,15.5555555555556,0.056128857378964,277.140071648518
"weibull",1.92648096192111,35.4532848555603,0,"relative convergence (4)",3092.60738332071,3092.82556513889,0.111847332931883,58,28,0.999371314436872,0.076486904822756,"FULL",0.4,37.5,0.999371314436872,37.523590539649
"weibull",1.92648096192111,35.4532848555603,0,"relative convergence (4)",3092.60738332071,3092.82556513889,0.111847332931883,58,28,0.999371314436872,0.076486904822756,"FULL",0.6,20,0.999371314436872,20.0125816211461
"weibull",1.92648096192111,35.4532848555603,0,"relative convergence (4)",3092.60738332071,3092.82556513889,0.111847332931883,58,28,0.999371314436872,0.076486904822756,"RP",0.7,30,0.076486904822756,392.224003174391
"weibull",1.92648096192111,35.4532848555603,0,"relative convergence (4)",3092.60738332071,3092.82556513889,0.111847332931883,58,28,0.999371314436872,0.076486904822756,"RP",0.9,11.1111111111111,0.076486904822756,145.268149323849
"llog",0.287216062926696,3.03192203753711,0,"relative convergence (4)",3002.94785444492,3003.18785444492,0.176474608459557,53,29,0.995837951514464,0.0698593978855154,"FULL",0.4,45,0.995837951514464,45.1880749589472
"llog",0.287216062926696,3.03192203753711,0,"relative convergence (4)",3002.94785444492,3003.18785444492,0.176474608459557,53,29,0.995837951514464,0.0698593978855154,"FULL",0.6,10,0.995837951514464,10.0417944353216
"llog",0.287216062926696,3.03192203753711,0,"relative convergence (4)",3002.94785444492,3003.18785444492,0.176474608459557,53,29,0.995837951514464,0.0698593978855154,"RP",0.7,27.1428571428571,0.0698593978855154,388.535515111918
"llog",0.287216062926696,3.03192203753711,0,"relative convergence (4)",3002.94785444492,3003.18785444492,0.176474608459557,53,29,0.995837951514464,0.0698593978855154,"RP",0.9,11.1111111111111,0.0698593978855154,159.049626069206
"weibull",2.12100053827201,30.9343035561503,0,"relative convergence (4)",3506.20407364089,3506.49675656772,0.097429256452211,44,30,0.999994121178234,0.0793235448250329,"FULL",0.4,30,0.999994121178234,30.0001763656898
"weibull",2.12100053827201,30.9343035561503,0,"relative convergence (4)",3506.20407364089,3506.49675656772,0.097429256452211,44,30,0.999994121178234,0.0793235448250329,"FULL",0.6,11.6666666666667,0.999994121178234,11.6667352533238
"weibull",2.12100053827201,30.9343035561503,0,"relative convergence (4)",3506.20407364089,3506.49675656772,0.097429256452211,44,30,0.999994121178234,0.0793235448250329,"RP",0.7,25.7142857142857,0.0793235448250329,324.169649389784
"weibull",2.12100053827201,30.9343035561503,0,"relative convergence (4)",3506.20407364089,3506.49675656772,0.097429256452211,44,30,0.999994121178234,0.0793235448250329,"RP",0.9,7.77777777777778,0.0793235448250329,98.0513137043173
"norm",46.5409415918618,19.4175705495899,0,"relative convergence (4)",6718.86443411836,6719.11443411836,0.120248041201829,51,31,0.988780141573784,0.0361297166960448,"FULL",0.4,50,0.988780141573784,50.5673586045305
"norm",46.5409415918618,19.4175705495899,0,"relative convergence (4)",6718.86443411836,6719.11443411836,0.120248041201829,51,31,0.988780141573784,0.0361297166960448,"FULL",0.6,10,0.988780141573784,10.1134717209061
"norm",46.5409415918618,19.4175705495899,0,"relative convergence (4)",6718.86443411836,6719.11443411836,0.120248041201829,51,31,0.988780141573784,0.0361297166960448,"RP",0.7,24.2857142857143,0.0361297166960448,672.181143572955
"norm",46.5409415918618,19.4175705495899,0,"relative convergence (4)",6718.86443411836,6719.11443411836,0.120248041201829,51,31,0.988780141573784,0.0361297166960448,"RP",0.9,8.88888888888889,0.0361297166960448,246.027085229317
"weibull",1.53238125272593,42.4673829428025,0,"relative convergence (4)",3884.16796788026,3884.41796788026,0.108323656371607,51,32,0.975644967905278,0.0883424731501641,"FULL",0.4,30,0.975644967905278,30.7488902078902
"weibull",1.53238125272593,42.4673829428025,0,"relative convergence (4)",3884.16796788026,3884.41796788026,0.108323656371607,51,32,0.975644967905278,0.0883424731501641,"FULL",0.6,20,0.975644967905278,20.4992601385935
"weibull",1.53238125272593,42.4673829428025,0,"relative convergence (4)",3884.16796788026,3884.41796788026,0.108323656371607,51,32,0.975644967905278,0.0883424731501641,"RP",0.7,25.7142857142857,0.0883424731501641,291.075003872449
