"distn","param1","param2","code","message","aic","aicc","n","plotType","piHat","rep","AC","nHat"
"llog",0.261554789237744,3.41525151206716,0,"relative convergence (4)",215.724190843927,216.224190843927,27,"RP",0.9,11,0.0386829424507964,775.535626281768
"weibull",2.3213544307803,40.5997929638862,0,"relative convergence (4)",463.687801202966,463.918570433735,55,"FULL",0.4,12,0.999697985751158,137.541539504738
"llog",0.313292277977334,3.17346975097987,0,"relative convergence (4)",249.726880463752,250.155451892324,31,"FULL",0.6,12,0.989746761279094,52.2019052630145
"gamma",3.34959722072857,0.106390499425757,0,"relative convergence (4)",395.295453143456,395.535453143456,53,"RP",0.7,12,0.0598075934092821,1265.96442689391
"norm",32.9801989186965,12.3305768639477,0,"relative convergence (4)",152.011843916818,152.761843916818,19,"RP",0.9,12,0.0465073956111127,453.930193976863
"llog",0.35768946581249,3.54333144133263,0,"relative convergence (4)",467.183385113845,467.418679231492,54,"FULL",0.4,13,0.951135483725209,141.935615177829
"llog",0.280748574339829,3.39061933586727,0,"relative convergence (4)",265.697711775561,266.11150487901,32,"FULL",0.6,13,0.986953664777761,54.0383355740847
"llog",0.331592756951517,3.06281131565623,0,"relative convergence (4)",308.871725291016,309.15743957673,45,"RP",0.7,13,0.0781880753569446,822.193333091226
"gamma",2.84711773851888,0.0697549663060674,0,"relative convergence (4)",162.353920274387,163.020586941054,21,"RP",0.9,13,0.0489752593062645,476.431031991467
"llog",0.360179410338326,3.4320115508552,0,"relative convergence (4)",410.769271270047,411.035937936714,48,"FULL",0.4,14,0.962929216243037,124.619751873551
"gamma",3.46063863625784,0.110605022021416,0,"relative convergence (4)",317.379913033408,317.722770176265,38,"FULL",0.6,14,0.997709312149465,63.4787433194224
"gamma",3.16892568266257,0.0952020859461799,0,"relative convergence (4)",352.717140004544,352.98380667121,48,"RP",0.7,14,0.0583401900176082,1175.37204713821
"llog",0.372656961423622,3.37660491487642,0,"relative convergence (4)",168.911444722709,169.543023670077,22,"RP",0.9,14,0.0563908125918546,433.482748712426
"weibull",1.93140874557698,41.4223714907927,0,"relative convergence (4)",384.521000245496,384.813683172326,44,"FULL",0.4,15,0.995856655375747,110.457664169042
"gamma",3.80641156691957,0.106280144838165,0,"relative convergence (4)",281.672036961689,282.072036961689,33,"FULL",0.6,15,0.994893874365818,55.2822782581298
"gamma",3.45533699569363,0.0923560785159919,0,"relative convergence (4)",366.801771285143,367.080841052585,46,"RP",0.7,15,0.0454081264621927,1447.19218417875
"llog",0.370667938921174,3.46246937657423,0,"relative convergence (4)",185.729076981089,186.274531526544,25,"RP",0.9,15,0.0496655880775847,559.296262321206
"llog",0.345319839023696,3.56829516771443,0,"relative convergence (4)",467.79221449744,468.027508615087,54,"FULL",0.4,16,0.952693754170735,141.703458649742
"llog",0.364500014700211,3.56879764336989,0,"relative convergence (4)",289.38370756675,289.78370756675,33,"FULL",0.6,16,0.944969839694436,58.2029157859522
"llog",0.373062710556466,3.39144228546282,0,"relative convergence (4)",436.139140010045,436.357321828227,58,"RP",0.7,16,0.0552922578738511,1498.53064503498
"gamma",2.46506826640215,0.0576718919946583,0,"relative convergence (4)",176.627622735388,177.199051306816,24,"RP",0.9,16,0.0543234625883448,490.886725478874
"llog",0.361861372600984,3.36860829294591,0,"relative convergence (4)",414.648821238998,414.909690804215,49,"FULL",0.4,17,0.968238557711178,126.518407085107
"llog",0.373782479594751,3.38340101425154,0,"relative convergence (4)",298.536938560984,298.911938560984,35,"FULL",0.6,17,0.963338000816126,60.5533398287145
"gamma",2.57585422947295,0.0438312772783218,0,"relative convergence (4)",347.949323302473,348.257015610166,42,"RP",0.7,17,0.0330656029388016,1814.57450242323
"llog",0.328325256861995,3.24453173620722,0,"relative convergence (4)",237.788981146665,238.217552575237,31,"RP",0.9,17,0.0586670602349668,587.117273415293
"weibull",2.00380406453548,44.8782792416783,0,"relative convergence (4)",449.023792963087,449.273792963087,51,"FULL",0.4,18,0.993127666745565,128.382285852344
"llog",0.466875910921946,3.510282578368,0,"relative convergence (4)",284.490404797236,284.904197900684,32,"FULL",0.6,18,0.91254685095361,58.444487839282
"llog",0.455088168277742,3.76962109576316,0,"both X-convergence and relative convergence (5)",341.132044503833,341.424727430662,44,"RP",0.7,18,0.042942900392915,1463.73771408122
"llog",0.486050158850091,3.91482289584257,0,"relative convergence (4)",187.853391026079,188.424819597507,24,"RP",0.9,18,0.0390760617350601,682.429740424445
"gamma",4.1949694382482,0.115816090319526,0,"relative convergence (4)",405.675316844911,405.941983511578,48,"FULL",0.4,19,0.995953290490851,120.487578228552
"weibull",1.91093848223583,39.1913103468538,0,"relative convergence (4)",278.141445810026,278.555238913475,32,"FULL",0.6,19,0.997495039830613,53.4672667067998
"llog",0.358234572689643,3.40337666750434,0,"relative convergence (4)",380.071153790282,380.326472939218,50,"RP",0.7,19,0.0517658661981656,1379.83920050975
"llog",0.342947973186412,3.44529109802136,0,"relative convergence (4)",209.424231669124,209.924231669124,27,"RP",0.9,19,0.0465153839830584,644.947916820948
"llog",0.327994739864498,3.6507072327858,0,"relative convergence (4)",426.613361437299,426.874231002517,49,"FULL",0.4,20,0.948338304659091,129.173312306557
"llog",0.423286933461446,3.38573845586335,0,"relative convergence (4)",295.325051613274,295.712148387467,34,"FULL",0.6,20,0.946892286013389,59.8448920787442
"llog",0.338542434082021,3.28644733324602,0,"relative convergence (4)",383.72923245396,383.97923245396,51,"RP",0.7,20,0.0571842056483453,1274.07807857258
"gamma",3.32913401526698,0.099616270827501,0,"relative convergence (4)",125.959482010209,126.816624867352,17,"RP",0.9,20,0.055193852690546,342.228128099568
"gamma",3.75522888245129,0.104647365014451,0,"relative convergence (4)",416.879274991713,417.14014455693,49,"FULL",0.4,21,0.994581689284308,123.167359021208
"llog",0.407145258071973,3.52299335270528,0,"relative convergence (4)",281.32513756075,281.738930664198,32,"FULL",0.6,21,0.934500062966495,57.0715139002034
"gamma",3.97096852516765,0.121455610264139,0,"relative convergence (4)",343.309448095645,343.595162381359,45,"RP",0.7,21,0.0484682109004276,1326.34799369389
"llog",0.31785308834364,3.4715352140219,0,"relative convergence (4)",216.701775715782,217.201775715782,27,"RP",0.9,21,0.041650644316464,720.276972717595
"llog",0.443401820367476,3.42590697941142,0,"relative convergence (4)",530.077583647238,530.284480198962,61,"FULL",0.4,22,0.934599081070377,163.171570664659
"llog",0.47128826561163,3.43616544585884,0,"relative convergence (4)",315.439885467695,315.803521831332,36,"FULL",0.6,22,0.922759538799036,65.0223568299164
"llog",0.362766174431855,3.59512987849805,0,"relative convergence (4)",366.460507092824,366.739576860266,46,"RP",0.7,22,0.0404387527520493,1625.03245629789
"gamma",3.19458384536919,0.0908176755196536,0,"relative convergence (4)",147.217490035544,147.923372388486,20,"RP",0.9,22,0.0534621135840857,415.662994454398
"llog",0.352794951902002,3.5782595076441,0,"relative convergence (4)",383.070036411601,383.362719338431,44,"FULL",0.4,23,0.948377069015467,115.987620951436
"llog",0.303641815978995,3.30272445406126,0,"relative convergence (4)",263.078637822614,263.492430926062,32,"FULL",0.6,23,0.986472554833108,54.0646904691193
"llog",0.398290940604521,3.41514276191447,0,"both X-convergence and relative convergence (5)",320.77471461006,321.082406917752,42,"RP",0.7,23,0.0581556376464082,1031.71424866503
"llog",0.388726980688954,3.558778176301,0,"relative convergence (4)",216.537600504981,217.037600504981,27,"RP",0.9,23,0.046120584931171,650.468766707341
"llog",0.335149079568225,3.50352664666287,0,"relative convergence (4)",494.87266149429,495.090843312471,58,"FULL",0.4,24,0.963981013822558,150.41790027069
"llog",0.387912516419582,3.47508479199976,0,"relative convergence (4)",279.994799731515,280.408592834963,32,"FULL",0.6,24,0.94849746469988,56.229284018391
"llog",0.375608649823311,3.32399992389667,0,"relative convergence (4)",463.909245681262,464.105966992737,64,"RP",0.7,24,0.0614086201319441,1488.85565629265
"weibull",2.74019837593373,38.3126305641711,0,"relative convergence (4)",213.251664286909,213.751664286909,27,"RP",0.9,24,0.0427813560621942,701.240043826262
"gamma",3.38623322591021,0.0998317835569438,0,"relative convergence (4)",457.576201642671,457.811495760319,54,"FULL",0.4,25,0.99514920058814,135.658049989101
"llog",0.358615196353183,3.37299533312574,0,"relative convergence (4)",321.825438672503,322.16829581536,38,"FULL",0.6,25,0.968808604941303,65.3723893556566
"llog",0.372204448494037,3.31882074933918,0,"relative convergence (4)",322.652081748658,322.944764675488,44,"RP",0.7,25,0.0611633006226878,1027.69376762226
"llog",0.323603625291823,3.05360044333743,0,"relative convergence (4)",174.318770335933,174.864224881388,25,"RP",0.9,25,0.0771101326470165,360.235118579485
"llog",0.402284728161317,3.60407448058236,0,"relative convergence (4)",466.32331624266,466.56331624266,53,"FULL",0.4,26,0.923333472358004,143.501783447341
"gamma",3.24256519244142,0.102608379802428,0,"relative convergence (4)",244.912397641699,245.373936103238,29,"FULL",0.6,26,0.996810920250927,48.4879653216143
"llog",0.37709058275034,3.32446635985654,0,"relative convergence (4)",480.606606178224,480.7970823687,66,"RP",0.7,26,0.0616745161957618,1528.762933242
"llog",0.408582640668207,3.42440530315319,0,"relative convergence (4)",201.860135552832,202.360135552832,27,"RP",0.9,26,0.0593924266399637,505.114906010824
"weibull",1.95097039421307,38.140158972978,0,"relative convergence (4)",556.162338615925,556.355887003022,65,"FULL",0.4,27,0.998579971048355,162.731082848978
"llog",0.441296273035004,3.54433808532546,0,"relative convergence (4)",292.288574401733,292.688574401733,33,"FULL",0.6,27,0.917124213221708,59.9700664393038
"gamma",3.70076854559862,0.123180969372134,0,"relative convergence (4)",281.83325187409,282.166585207423,39,"RP",0.7,27,0.0582278079474385,956.832957967065
"gamma",2.42594263601416,0.0519006611042643,0,"relative convergence (4)",273.312653903146,273.676290266782,36,"RP",0.9,27,0.0489755650616966,816.733813068013
"llog",0.462543459788494,3.50590258422163,0,"relative convergence (4)",406.295450796226,406.574520563668,46,"FULL",0.4,28,0.915023227446822,125.679869702197
"llog",0.426429189343091,3.71255639130221,0,"relative convergence (4)",304.895622144046,305.28271891824,34,"FULL",0.6,28,0.890243294911301,63.6530114751526
"llog",0.310198466395479,3.19106616213348,0,"relative convergence (4)",333.152938605654,333.432008373096,46,"RP",0.7,28,0.059572068461944,1103.10565691143
"gamma",4.07533300620918,0.108098604381039,0,"relative convergence (4)",237.50269746151,237.947141905955,30,"RP",0.9,28,0.0391513843211683,851.396033915223
"llog",0.345408567587421,3.37502665756748,0,"relative convergence (4)",497.608143040545,497.822428754831,59,"FULL",0.4,29,0.972385619801447,151.688791973413
"llog",0.41821722212967,3.59249192136287,0,"relative convergence (4)",344.860206401179,345.193539734512,39,"FULL",0.6,29,0.918445940241524,70.7717211781751
"gamma",3.34629462586327,0.101555027279019,0,"relative convergence (4)",374.607109756325,374.862428905261,50,"RP",0.7,29,0.0560423496112721,1274.54633726143
"gamma",2.93736232380402,0.0638343779654228,0,"relative convergence (4)",285.223376808256,285.598376808256,35,"RP",0.9,29,0.0400708228809992,970.503875210641
"weibull",1.72674106838342,44.5508357634244,0,"relative convergence (4)",419.048618214121,419.321345486848,47,"FULL",0.4,30,0.982394938840901,119.605665048147
"llog",0.474023505775158,3.69258972238697,0,"both X-convergence and relative convergence (5)",287.984192692451,288.397985795899,32,"FULL",0.6,30,0.872714932705707,61.1119752104874
"llog",0.398124597840605,3.43702569761944,0,"both X-convergence and relative convergence (5)",238.327944704168,238.75651613274,31,"RP",0.7,30,0.0563526595181522,785.867333758207
"weibull",2.69927418998815,41.0119942903982,0,"relative convergence (4)",280.642638958831,281.017638958831,35,"RP",0.9,30,0.0398956254247139,974.765741228327
"gamma",5.28394284872927,0.143642884302547,0,"relative convergence (4)",489.358619437656,489.572905151941,59,"FULL",0.4,31,0.998054637921135,147.787500198617
"llog",0.402508498100741,3.32154472022679,0,"relative convergence (4)",257.061853752614,257.506298197058,30,"FULL",0.6,31,0.960420665673951,52.0605207561978
"llog",0.37353198136824,3.24947234413329,0,"relative convergence (4)",341.351842371586,341.618509038252,48,"RP",0.7,31,0.0679892305417673,1008.56309190473
"llog",0.424587033849975,3.66430120669283,0,"relative convergence (4)",170.057316798713,170.72398346538,21,"RP",0.9,31,0.0448543117222037,520.202683698363
"weibull",2.47506483748751,41.4238869981469,0,"relative convergence (4)",403.082384358431,403.349051025097,48,"FULL",0.4,32,0.999857741276134,120.017073475715
"gamma",5.33468455703325,0.125777606736111,0,"relative convergence (4)",282.958081786204,283.358081786204,33,"FULL",0.6,32,0.992715440698696,55.4035907422672
"gamma",3.54440877261749,0.117610510478414,0,"relative convergence (4)",284.373619175953,284.706952509286,39,"RP",0.7,32,0.0603585619834731,923.055220062085
"llog",0.324491423081411,3.43220701559248,0,"relative convergence (4)",184.039670071585,184.639670071585,23,"RP",0.9,32,0.0447148427403565,571.522876731285
"gamma",2.89013394111501,0.0678155129709271,0,"relative convergence (4)",381.716390537162,382.016390537162,43,"FULL",0.4,33,0.969314230636125,110.903148434591
"llog",0.432845244047543,3.51419892022766,0,"relative convergence (4)",327.067543387955,327.420484564425,37,"FULL",0.6,33,0.925564093895814,66.6260360285845
"gamma",2.94491868172641,0.0812227969170987,0,"relative convergence (4)",312.820077493644,313.127769801336,42,"RP",0.7,33,0.055765850258076,1075.92728744077
"llog",0.328885688974047,3.32776614604525,0,"relative convergence (4)",197.509639812493,198.055094357947,25,"RP",0.9,33,0.0522366528387129,531.76794967214
"weibull",2.01302860931287,44.5720602886506,0,"relative convergence (4)",491.936041101914,492.162456196254,56,"FULL",0.4,34,0.993822397999083,140.870240278212
"gamma",2.93524714081177,0.0630543098486981,0,"relative convergence (4)",269.751308556455,270.1957530009,30,"FULL",0.6,34,0.95378560524021,52.4226825455261
"gamma",2.41302689034075,0.0546963587059501,0,"relative convergence (4)",373.113108118961,373.373977684178,49,"RP",0.7,34,0.053389084077377,1311.12944171413
"llog",0.343805191789278,3.59669116655114,0,"relative convergence (4)",176.550184920096,177.216851586763,21,"RP",0.9,34,0.0381370461594876,611.828541616839
"weibull",1.94253864042961,39.0740161729873,0,"relative convergence (4)",387.889198097081,388.174912382795,45,"FULL",0.4,35,0.997981598178734,112.72752945075
"llog",0.363175744335307,3.42850886588349,0,"relative convergence (4)",309.203358361409,309.566994725045,36,"FULL",0.6,35,0.962309304109102,62.3500154719459
"llog",0.402621559659516,3.60747241719974,0,"both X-convergence and relative convergence (5)",303.81865200559,304.151985338923,39,"RP",0.7,35,0.0451309003851459,1234.50419200197
"gamma",4.34332931613238,0.126854272669978,0,"relative convergence (4)",105.335504239994,106.535504239994,13,"RP",0.9,35,0.0424503100849082,340.267112667799
"gamma",3.05665381481512,0.0864507299613459,0,"relative convergence (4)",413.140225157864,413.406891824531,48,"FULL",0.4,36,0.991068560687618,121.081431456914
"llog",0.396861089942778,3.52293710096575,0,"relative convergence (4)",349.604467279325,349.928791603649,40,"FULL",0.6,36,0.938600145407896,71.0277608551773
"llog",0.340884655586134,3.40885983986056,0,"relative convergence (4)",362.758049315998,363.030776588725,47,"RP",0.7,36,0.0485611483721619,1382.64557971919
"gamma",3.41478900975576,0.0863114545398439,0,"relative convergence (4)",135.633271013249,136.490413870392,17,"RP",0.9,36,0.0425003135842753,444.441165155957
"gamma",2.28152404808177,0.0552403258016641,0,"relative convergence (4)",507.277122839347,507.49934506157,57,"FULL",0.4,37,0.96160212044116,148.190189030183
"gamma",2.03144592335965,0.0578156740212508,0,"relative convergence (4)",299.183543370792,299.570640144986,34,"FULL",0.6,37,0.978082060470384,57.9365157146571
"weibull",2.15751558878137,42.3744893687906,0,"relative convergence (4)",323.587004198392,323.902793672076,41,"RP",0.7,37,0.0510505096253664,1147.32309238937
"norm",32.4353231379622,11.361207988301,0,"relative convergence (4)",196.699610959845,197.2450655053,25,"RP",0.9,37,0.0438937191055845,632.841744645959
"llog",0.281993731729301,3.31634676581859,0,"relative convergence (4)",470.055374562544,470.273556380726,58,"FULL",0.4,38,0.989752259296779,146.501307411031
"gamma",2.87582751744018,0.0842966565390102,0,"relative convergence (4)",310.076199777228,310.439836140865,36,"FULL",0.6,38,0.991713300749332,60.5013565459538
"llog",0.373045907478639,3.59630551018643,0,"relative convergence (4)",312.285088331793,312.62794547465,38,"RP",0.7,38,0.0416820003100297,1302.37785811474
"weibull",2.32614725498597,51.0311400286533,0,"relative convergence (4)",184.344572374425,184.976151321793,22,"RP",0.9,38,0.0361714351822943,675.794154178595
"gamma",3.42125826826482,0.0830828532471495,0,"relative convergence (4)",420.307430609659,420.574097276326,48,"FULL",0.4,39,0.981713919421727,122.235202767304
"gamma",2.15842907447624,0.0502626165771529,0,"relative convergence (4)",252.586710604232,253.066710604232,28,"FULL",0.6,39,0.951103503380385,49.0658130275047
"gamma",3.42133211077733,0.122055056031926,0,"relative convergence (4)",359.330511115308,359.575409074492,52,"RP",0.7,39,0.0695746906543513,1067.71174384041
"gamma",2.73560853635021,0.0672104217676343,0,"relative convergence (4)",224.096234622418,224.557773083956,29,"RP",0.9,39,0.051421950517348,626.623881397722
"weibull",1.95352856566613,46.4135651344787,0,"relative convergence (4)",515.52177722785,515.739959046032,58,"FULL",0.4,40,0.988659645367572,146.663212845196
"gamma",2.83622803897365,0.0797613734964378,0,"relative convergence (4)",321.098837683251,321.451778859722,37,"FULL",0.6,40,0.988717000015604,62.3703917963315
"gamma",3.5199491105058,0.104776520090728,0,"relative convergence (4)",330.73461717567,331.027300102499,44,"RP",0.7,40,0.0519144078287687,1210.78416351135
"weibull",2.29277432602973,32.08847991166,0,"relative convergence (4)",182.454464549463,182.976203679898,26,"RP",0.9,40,0.067566762700326,427.560648673042
"llog",0.469411521142337,3.62365576654001,0,"relative convergence (4)",401.354608502977,401.640322788691,45,"FULL",0.4,41,0.890020116160792,126.401637398132
"llog",0.386447768304003,3.40263280708463,0,"relative convergence (4)",310.267773734248,310.631410097885,36,"FULL",0.6,41,0.957375728803989,62.6713193105027
"llog",0.392404107190087,3.33345245108555,0,"relative convergence (4)",295.740038250282,296.064362574606,40,"RP",0.7,41,0.0640909077409518,891.590697604442
"gamma",4.56948206959239,0.147944546655526,0,"relative convergence (4)",178.018206307229,178.618206307229,23,"RP",0.9,41,0.0470184007618493,543.522432525849
"llog",0.46223105262321,3.59919570595622,0,"relative convergence (4)",418.587411335818,418.860138608545,47,"FULL",0.4,42,0.898105128314266,130.831008860339
"norm",35.3941626141715,22.8265311204184,0,"relative convergence (4)",257.566397078528,258.027935540066,29,"FULL",0.6,42,0.937172516713072,51.5735710036098
"gamma",2.97279435945225,0.0731593044460368,0,"relative convergence (4)",327.54642091264,327.854113220332,42,"RP",0.7,42,0.0470232538804506,1275.96444415652
"gamma",2.94204765320037,0.0572199266570521,0,"relative convergence (4)",199.055809578862,199.627238150291,24,"RP",0.9,42,0.0343117342724547,777.187957184505
"gamma",3.2157173576248,0.0873250720598299,0,"relative convergence (4)",448.926603689755,449.171501648939,52,"FULL",0.4,43,0.989719893780333,131.350294984424
"llog",0.368085695269868,3.3954175035993,0,"relative convergence (4)",290.798551221596,291.185647995789,34,"FULL",0.6,43,0.963966451157977,58.7848950537595
"llog",0.4243039743723,3.56830037374075,0,"relative convergence (4)",366.944758213111,367.217485485838,47,"RP",0.7,43,0.051151518600894,1312.62685799681
"gamma",3.39214292586391,0.0891120163478573,0,"relative convergence (4)",232.887615732994,233.332060177438,30,"RP",0.9,43,0.0451046486742837,739.022125502958
"llog",0.509282247639528,3.90501164113258,0,"relative convergence (4)",454.759611091244,455.01493024018,50,"FULL",0.4,44,0.798153708199649,156.611438017316
"llog",0.352467171350261,3.60293726067639,0,"relative convergence (4)",314.650279401812,315.013915765449,36,"FULL",0.6,44,0.944980612501207,63.4933661138189
"gamma",3.11322225097756,0.0865109185096749,0,"relative convergence (4)",377.707995580347,377.963314729283,50,"RP",0.7,44,0.0531464242611797,1343.99580821368
"weibull",2.16504348538604,28.2054113184279,0,"relative convergence (4)",194.780177336399,195.241715797938,29,"RP",0.9,44,0.0873195103159466,369.015150286953
"gamma",3.4761295735207,0.105364063101764,0,"relative convergence (4)",437.493792905083,437.738690864266,52,"FULL",0.4,45,0.996453355294046,130.462704861522
"llog",0.484408083925386,3.70249649176534,0,"relative convergence (4)",261.875816836498,262.337355298037,29,"FULL",0.6,45,0.865699395182186,55.8315433767418
"gamma",3.07213942321601,0.0719226679772212,0,"relative convergence (4)",427.419067701382,427.659067701382,53,"RP",0.7,45,0.0423871355754049,1786.25624700667
"gamma",2.80595026543239,0.0863451182696506,0,"relative convergence (4)",175.628070784646,176.199499356075,24,"RP",0.9,45,0.0687279463323918,388.003251802368
"llog",0.367487183137493,3.39767890160055,0,"relative convergence (4)",426.503452702418,426.758771851354,50,"FULL",0.4,46,0.963938621081377,129.676306422676
"gamma",2.48213375247826,0.0627550724772531,0,"relative convergence (4)",258.026806471158,258.488344932697,29,"FULL",0.6,46,0.972674230706654,49.6911831397228
"weibull",2.88253697077596,27.0695032157173,0,"relative convergence (4)",361.239400345401,361.484298304584,52,"RP",0.7,46,0.0635794601028071,1168.39171275747
"weibull",3.07564391133365,22.188994025535,0,"relative convergence (4)",136.732691316564,137.399357983231,21,"RP",0.9,46,0.0779356315498117,299.392368667983
